"","ValueID","IndicatorID","InsertDate","Numerator","Denominator","IndicatorValue","IndicatorValueType","LowerCI95","UpperCI95","AggregationType","AggregationLabel","FiscalYear","Gender","AgeGroup","IMD","EthnicityCode","NHSCodeDefinition","StatusID","DataQualityID","IndicatorStartDate","IndicatorEndDate"
"4881",4881,49,2024-05-29,0,33,0,"IMD Crude Rate",0,11178.422588224,"Locality (resident)","North","2019/2020","Persons","65+","Q3",NA,NA,1,1,2019-04-01,2020-03-31
"4882",4882,49,2024-05-29,0,33,0,"IMD Crude Rate",0,11178.422588224,"Locality (resident)","North","2020/2021","Persons","65+","Q3",NA,NA,1,1,2020-04-01,2021-03-31
"4883",4883,49,2024-05-29,0,33,0,"IMD Crude Rate",0,11178.422588224,"Locality (resident)","North","2021/2022","Persons","65+","Q3",NA,NA,1,1,2021-04-01,2022-03-31
"4884",4884,49,2024-05-29,1,33,3030.30303030303,"IMD Crude Rate",76.7206302554239,16883.76785133,"Locality (resident)","North","2022/2023","Persons","65+","Q3",NA,NA,1,1,2022-04-01,2023-03-31
"4885",4885,49,2024-05-29,0,33,0,"IMD Crude Rate",0,11178.422588224,"Locality (resident)","North","2023/2024","Persons","65+","Q3",NA,NA,1,1,2023-04-01,2024-03-31
"4886",4886,49,2024-05-29,2,71,2816.9014084507,"IMD Crude Rate",341.139828935162,10175.616433414,"Locality (resident)","North","2019/2020","Persons","65+","Q4",NA,NA,1,1,2019-04-01,2020-03-31
"4887",4887,49,2024-05-29,0,71,0,"IMD Crude Rate",0,5195.6048649492,"Locality (resident)","North","2020/2021","Persons","65+","Q4",NA,NA,1,1,2020-04-01,2021-03-31
"4888",4888,49,2024-05-29,2,71,2816.9014084507,"IMD Crude Rate",341.139828935162,10175.616433414,"Locality (resident)","North","2021/2022","Persons","65+","Q4",NA,NA,1,1,2021-04-01,2022-03-31
"4889",4889,49,2024-05-29,3,71,4225.35211267606,"IMD Crude Rate",871.369187176904,12348.2719292145,"Locality (resident)","North","2022/2023","Persons","65+","Q4",NA,NA,1,1,2022-04-01,2023-03-31
"4890",4890,49,2024-05-29,1,71,1408.45070422535,"IMD Crude Rate",35.6588844849153,7847.38505766042,"Locality (resident)","North","2023/2024","Persons","65+","Q4",NA,NA,1,1,2023-04-01,2024-03-31
"4891",4891,49,2024-05-29,0,7,0,"IMD Crude Rate",0,52698.2779159134,"Locality (resident)","North","2019/2020","Persons","65+","Q5",NA,NA,1,1,2019-04-01,2020-03-31
"4892",4892,49,2024-05-29,0,7,0,"IMD Crude Rate",0,52698.2779159134,"Locality (resident)","North","2020/2021","Persons","65+","Q5",NA,NA,1,1,2020-04-01,2021-03-31
"4893",4893,49,2024-05-29,0,7,0,"IMD Crude Rate",0,52698.2779159134,"Locality (resident)","North","2021/2022","Persons","65+","Q5",NA,NA,1,1,2021-04-01,2022-03-31
"4894",4894,49,2024-05-29,0,7,0,"IMD Crude Rate",0,52698.2779159134,"Locality (resident)","North","2022/2023","Persons","65+","Q5",NA,NA,1,1,2022-04-01,2023-03-31
"4895",4895,49,2024-05-29,0,7,0,"IMD Crude Rate",0,52698.2779159134,"Locality (resident)","North","2023/2024","Persons","65+","Q5",NA,NA,1,1,2023-04-01,2024-03-31
"4896",4896,49,2024-05-29,0,15,0,"IMD Crude Rate",0,24592.5296940929,"Locality (resident)","Solihull","2019/2020","Persons","65+","Q1",NA,NA,1,1,2019-04-01,2020-03-31
"4897",4897,49,2024-05-29,0,15,0,"IMD Crude Rate",0,24592.5296940929,"Locality (resident)","Solihull","2020/2021","Persons","65+","Q1",NA,NA,1,1,2020-04-01,2021-03-31
"4898",4898,49,2024-05-29,0,15,0,"IMD Crude Rate",0,24592.5296940929,"Locality (resident)","Solihull","2021/2022","Persons","65+","Q1",NA,NA,1,1,2021-04-01,2022-03-31
"4899",4899,49,2024-05-29,0,15,0,"IMD Crude Rate",0,24592.5296940929,"Locality (resident)","Solihull","2022/2023","Persons","65+","Q1",NA,NA,1,1,2022-04-01,2023-03-31
"4900",4900,49,2024-05-29,0,15,0,"IMD Crude Rate",0,24592.5296940929,"Locality (resident)","Solihull","2023/2024","Persons","65+","Q1",NA,NA,1,1,2023-04-01,2024-03-31
"4901",4901,49,2024-05-29,0,21,0,"IMD Crude Rate",0,17566.0926386378,"Locality (resident)","Solihull","2019/2020","Persons","65+","Q2",NA,NA,1,1,2019-04-01,2020-03-31
"4902",4902,49,2024-05-29,2,21,9523.80952380952,"IMD Crude Rate",1153.37751687602,34403.2746082093,"Locality (resident)","Solihull","2020/2021","Persons","65+","Q2",NA,NA,1,1,2020-04-01,2021-03-31
"4903",4903,49,2024-05-29,0,21,0,"IMD Crude Rate",0,17566.0926386378,"Locality (resident)","Solihull","2021/2022","Persons","65+","Q2",NA,NA,1,1,2021-04-01,2022-03-31
"4904",4904,49,2024-05-29,1,21,4761.90476190476,"IMD Crude Rate",120.56099040138,26531.6351949471,"Locality (resident)","Solihull","2022/2023","Persons","65+","Q2",NA,NA,1,1,2022-04-01,2023-03-31
"4905",4905,49,2024-05-29,1,21,4761.90476190476,"IMD Crude Rate",120.56099040138,26531.6351949471,"Locality (resident)","Solihull","2023/2024","Persons","65+","Q2",NA,NA,1,1,2023-04-01,2024-03-31
"4906",4906,49,2024-05-29,0,29,0,"IMD Crude Rate",0,12720.2739797032,"Locality (resident)","Solihull","2019/2020","Persons","65+","Q3",NA,NA,1,1,2019-04-01,2020-03-31
"4907",4907,49,2024-05-29,2,29,6896.55172413793,"IMD Crude Rate",835.204408772293,24912.7160955999,"Locality (resident)","Solihull","2020/2021","Persons","65+","Q3",NA,NA,1,1,2020-04-01,2021-03-31
"4908",4908,49,2024-05-29,1,29,3448.27586206897,"IMD Crude Rate",87.3027861527238,19212.5634170307,"Locality (resident)","Solihull","2021/2022","Persons","65+","Q3",NA,NA,1,1,2021-04-01,2022-03-31
"4909",4909,49,2024-05-29,1,29,3448.27586206897,"IMD Crude Rate",87.3027861527238,19212.5634170307,"Locality (resident)","Solihull","2022/2023","Persons","65+","Q3",NA,NA,1,1,2022-04-01,2023-03-31
"4910",4910,49,2024-05-29,3,29,10344.8275862069,"IMD Crude Rate",2133.35214791587,30231.9761025597,"Locality (resident)","Solihull","2023/2024","Persons","65+","Q3",NA,NA,1,1,2023-04-01,2024-03-31
"4911",4911,49,2024-05-29,2,78,2564.10256410256,"IMD Crude Rate",310.524716082006,9262.42008682559,"Locality (resident)","Solihull","2019/2020","Persons","65+","Q4",NA,NA,1,1,2019-04-01,2020-03-31
"4912",4912,49,2024-05-29,5,78,6410.25641025641,"IMD Crude Rate",2081.39280784413,14959.4001016957,"Locality (resident)","Solihull","2020/2021","Persons","65+","Q4",NA,NA,1,1,2020-04-01,2021-03-31
"4913",4913,49,2024-05-29,4,78,5128.20512820513,"IMD Crude Rate",1397.26329952093,13130.2418915432,"Locality (resident)","Solihull","2021/2022","Persons","65+","Q4",NA,NA,1,1,2021-04-01,2022-03-31
"4914",4914,49,2024-05-29,7,78,8974.35897435897,"IMD Crude Rate",3608.1577583588,18490.60943808,"Locality (resident)","Solihull","2022/2023","Persons","65+","Q4",NA,NA,1,1,2022-04-01,2023-03-31
"4915",4915,49,2024-05-29,3,78,3846.15384615385,"IMD Crude Rate",793.169388327694,11240.0936791568,"Locality (resident)","Solihull","2023/2024","Persons","65+","Q4",NA,NA,1,1,2023-04-01,2024-03-31
"4916",4916,49,2024-05-29,0,54,0,"IMD Crude Rate",0,6831.25824835914,"Locality (resident)","Solihull","2019/2020","Persons","65+","Q5",NA,NA,1,1,2019-04-01,2020-03-31
"4917",4917,49,2024-05-29,1,54,1851.85185185185,"IMD Crude Rate",46.8848296005368,10317.8581313683,"Locality (resident)","Solihull","2020/2021","Persons","65+","Q5",NA,NA,1,1,2020-04-01,2021-03-31
"4918",4918,49,2024-05-29,0,54,0,"IMD Crude Rate",0,6831.25824835914,"Locality (resident)","Solihull","2021/2022","Persons","65+","Q5",NA,NA,1,1,2021-04-01,2022-03-31
"4919",4919,49,2024-05-29,1,54,1851.85185185185,"IMD Crude Rate",46.8848296005368,10317.8581313683,"Locality (resident)","Solihull","2022/2023","Persons","65+","Q5",NA,NA,1,1,2022-04-01,2023-03-31
"4920",4920,49,2024-05-29,4,54,7407.40740740741,"IMD Crude Rate",2018.26921041912,18965.9049544513,"Locality (resident)","Solihull","2023/2024","Persons","65+","Q5",NA,NA,1,1,2023-04-01,2024-03-31
"4921",4921,49,2024-05-29,4,192,2083.33333333333,"IMD Crude Rate",567.638215430378,5334.16076843943,"Locality (resident)","South","2019/2020","Persons","65+","Q1",NA,NA,1,1,2019-04-01,2020-03-31
"4922",4922,49,2024-05-29,1,192,520.833333333333,"IMD Crude Rate",13.186358325151,2901.89759944734,"Locality (resident)","South","2020/2021","Persons","65+","Q1",NA,NA,1,1,2020-04-01,2021-03-31
"4923",4923,49,2024-05-29,8,192,4166.66666666667,"IMD Crude Rate",1798.87092538984,8209.99438551735,"Locality (resident)","South","2021/2022","Persons","65+","Q1",NA,NA,1,1,2021-04-01,2022-03-31
"4924",4924,49,2024-05-29,11,192,5729.16666666667,"IMD Crude Rate",2856.08864502603,10251.6859979929,"Locality (resident)","South","2022/2023","Persons","65+","Q1",NA,NA,1,1,2022-04-01,2023-03-31
"4925",4925,49,2024-05-29,9,192,4687.5,"IMD Crude Rate",2143.42348821788,8898.33513094748,"Locality (resident)","South","2023/2024","Persons","65+","Q1",NA,NA,1,1,2023-04-01,2024-03-31
"4926",4926,49,2024-05-29,1,30,3333.33333333333,"IMD Crude Rate",84.3926932809663,18572.144636463,"Locality (resident)","South","2019/2020","Persons","65+","Q2",NA,NA,1,1,2019-04-01,2020-03-31
"4927",4927,49,2024-05-29,2,30,6666.66666666667,"IMD Crude Rate",807.364261813217,24082.2922257465,"Locality (resident)","South","2020/2021","Persons","65+","Q2",NA,NA,1,1,2020-04-01,2021-03-31
"4928",4928,49,2024-05-29,1,30,3333.33333333333,"IMD Crude Rate",84.3926932809663,18572.144636463,"Locality (resident)","South","2021/2022","Persons","65+","Q2",NA,NA,1,1,2021-04-01,2022-03-31
"4929",4929,49,2024-05-29,0,30,0,"IMD Crude Rate",0,12296.2648470465,"Locality (resident)","South","2022/2023","Persons","65+","Q2",NA,NA,1,1,2022-04-01,2023-03-31
"4930",4930,49,2024-05-29,3,30,10000,"IMD Crude Rate",2062.24040965201,29224.2435658077,"Locality (resident)","South","2023/2024","Persons","65+","Q2",NA,NA,1,1,2023-04-01,2024-03-31
"4931",4931,49,2024-05-29,2,67,2985.07462686567,"IMD Crude Rate",361.506385886515,10783.1159219761,"Locality (resident)","South","2019/2020","Persons","65+","Q3",NA,NA,1,1,2019-04-01,2020-03-31
"4932",4932,49,2024-05-29,0,67,0,"IMD Crude Rate",0,5505.7902300208,"Locality (resident)","South","2020/2021","Persons","65+","Q3",NA,NA,1,1,2020-04-01,2021-03-31
"4933",4933,49,2024-05-29,3,67,4477.61194029851,"IMD Crude Rate",923.39122820239,13085.4821936453,"Locality (resident)","South","2021/2022","Persons","65+","Q3",NA,NA,1,1,2021-04-01,2022-03-31
"4934",4934,49,2024-05-29,2,67,2985.07462686567,"IMD Crude Rate",361.506385886515,10783.1159219761,"Locality (resident)","South","2022/2023","Persons","65+","Q3",NA,NA,1,1,2022-04-01,2023-03-31
"4935",4935,49,2024-05-29,1,67,1492.53731343284,"IMD Crude Rate",37.7877731108804,8315.88565811776,"Locality (resident)","South","2023/2024","Persons","65+","Q3",NA,NA,1,1,2023-04-01,2024-03-31
"4936",4936,49,2024-05-29,11,363,3030.30303030303,"IMD Crude Rate",1510.65845687327,5422.37937083923,"Locality (resident)","West","2019/2020","Persons","65+","Q1",NA,NA,1,1,2019-04-01,2020-03-31
"4937",4937,49,2024-05-29,9,363,2479.33884297521,"IMD Crude Rate",1133.71159707392,4706.55742463338,"Locality (resident)","West","2020/2021","Persons","65+","Q1",NA,NA,1,1,2020-04-01,2021-03-31
"4938",4938,49,2024-05-29,10,363,2754.82093663912,"IMD Crude Rate",1318.8567256109,5066.51752224696,"Locality (resident)","West","2021/2022","Persons","65+","Q1",NA,NA,1,1,2021-04-01,2022-03-31
"4939",4939,49,2024-05-29,10,363,2754.82093663912,"IMD Crude Rate",1318.8567256109,5066.51752224696,"Locality (resident)","West","2022/2023","Persons","65+","Q1",NA,NA,1,1,2022-04-01,2023-03-31
"4940",4940,49,2024-05-29,7,363,1928.37465564738,"IMD Crude Rate",775.306625763049,3973.18880487669,"Locality (resident)","West","2023/2024","Persons","65+","Q1",NA,NA,1,1,2023-04-01,2024-03-31
"4941",4941,49,2024-05-29,6,109,5504.5871559633,"IMD Crude Rate",2020.08647109252,11981.1688279988,"Locality (resident)","West","2019/2020","Persons","65+","Q2",NA,NA,1,1,2019-04-01,2020-03-31
"4942",4942,49,2024-05-29,0,109,0,"IMD Crude Rate",0,3384.29307716875,"Locality (resident)","West","2020/2021","Persons","65+","Q2",NA,NA,1,1,2020-04-01,2021-03-31
"4943",4943,49,2024-05-29,0,109,0,"IMD Crude Rate",0,3384.29307716875,"Locality (resident)","West","2021/2022","Persons","65+","Q2",NA,NA,1,1,2021-04-01,2022-03-31
"4944",4944,49,2024-05-29,2,109,1834.8623853211,"IMD Crude Rate",222.210347288041,6628.15382359996,"Locality (resident)","West","2022/2023","Persons","65+","Q2",NA,NA,1,1,2022-04-01,2023-03-31
"4945",4945,49,2024-05-29,3,109,2752.29357798165,"IMD Crude Rate",567.589103573946,8043.36978875442,"Locality (resident)","West","2023/2024","Persons","65+","Q2",NA,NA,1,1,2023-04-01,2024-03-31
"4946",4946,49,2024-05-29,0,23,0,"Ethnicity-IMD Crude Rate",0,16038.6063222345,"Locality (resident)","Central","2019/2020","Persons","65+","Q1","E","Mixed - White and Black African",1,1,2019-04-01,2020-03-31
"4947",4947,49,2024-05-29,1,23,4347.82608695652,"Ethnicity-IMD Crude Rate",110.077426018652,24224.536482343,"Locality (resident)","Central","2020/2021","Persons","65+","Q1","E","Mixed - White and Black African",1,1,2020-04-01,2021-03-31
"4948",4948,49,2024-05-29,0,23,0,"Ethnicity-IMD Crude Rate",0,16038.6063222345,"Locality (resident)","Central","2021/2022","Persons","65+","Q1","E","Mixed - White and Black African",1,1,2021-04-01,2022-03-31
"4949",4949,49,2024-05-29,0,23,0,"Ethnicity-IMD Crude Rate",0,16038.6063222345,"Locality (resident)","Central","2022/2023","Persons","65+","Q1","E","Mixed - White and Black African",1,1,2022-04-01,2023-03-31
"4950",4950,49,2024-05-29,1,23,4347.82608695652,"Ethnicity-IMD Crude Rate",110.077426018652,24224.536482343,"Locality (resident)","Central","2023/2024","Persons","65+","Q1","E","Mixed - White and Black African",1,1,2023-04-01,2024-03-31
"4951",4951,49,2024-05-29,23,429,5361.30536130536,"Ethnicity-IMD Crude Rate",3397.52230270717,8044.94412189929,"Locality (resident)","Central","2019/2020","Persons","65+","Q1","L","Asian or Asian British - Any other Asian background",1,1,2019-04-01,2020-03-31
"4952",4952,49,2024-05-29,10,429,2331.00233100233,"Ethnicity-IMD Crude Rate",1115.95569090153,4287.05328805512,"Locality (resident)","Central","2020/2021","Persons","65+","Q1","L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2021-03-31
"4953",4953,49,2024-05-29,17,429,3962.70396270396,"Ethnicity-IMD Crude Rate",2307.10422125652,6345.01384729707,"Locality (resident)","Central","2021/2022","Persons","65+","Q1","L","Asian or Asian British - Any other Asian background",1,1,2021-04-01,2022-03-31
"4954",4954,49,2024-05-29,19,429,4428.90442890443,"Ethnicity-IMD Crude Rate",2665.26353291162,6916.63083107649,"Locality (resident)","Central","2022/2023","Persons","65+","Q1","L","Asian or Asian British - Any other Asian background",1,1,2022-04-01,2023-03-31
"4955",4955,49,2024-05-29,21,429,4895.1048951049,"Ethnicity-IMD Crude Rate",3028.99685495961,7483.03969209251,"Locality (resident)","Central","2023/2024","Persons","65+","Q1","L","Asian or Asian British - Any other Asian background",1,1,2023-04-01,2024-03-31
"4956",4956,49,2024-05-29,0,12,0,"Ethnicity-IMD Crude Rate",0,30740.6621176161,"Locality (resident)","Central","2019/2020","Persons","65+","Q1","Z","Not stated",1,1,2019-04-01,2020-03-31
"4957",4957,49,2024-05-29,0,12,0,"Ethnicity-IMD Crude Rate",0,30740.6621176161,"Locality (resident)","Central","2020/2021","Persons","65+","Q1","Z","Not stated",1,1,2020-04-01,2021-03-31
"4958",4958,49,2024-05-29,0,12,0,"Ethnicity-IMD Crude Rate",0,30740.6621176161,"Locality (resident)","Central","2021/2022","Persons","65+","Q1","Z","Not stated",1,1,2021-04-01,2022-03-31
"4959",4959,49,2024-05-29,0,12,0,"Ethnicity-IMD Crude Rate",0,30740.6621176161,"Locality (resident)","Central","2022/2023","Persons","65+","Q1","Z","Not stated",1,1,2022-04-01,2023-03-31
"4960",4960,49,2024-05-29,0,12,0,"Ethnicity-IMD Crude Rate",0,30740.6621176161,"Locality (resident)","Central","2023/2024","Persons","65+","Q1","Z","Not stated",1,1,2023-04-01,2024-03-31
"4961",4961,49,2024-05-29,0,16,0,"Ethnicity-IMD Crude Rate",0,23055.4965882121,"Locality (resident)","Central","2019/2020","Persons","65+","Q1",NA,NA,1,1,2019-04-01,2020-03-31
"4962",4962,49,2024-05-29,0,16,0,"Ethnicity-IMD Crude Rate",0,23055.4965882121,"Locality (resident)","Central","2020/2021","Persons","65+","Q1",NA,NA,1,1,2020-04-01,2021-03-31
"4963",4963,49,2024-05-29,0,16,0,"Ethnicity-IMD Crude Rate",0,23055.4965882121,"Locality (resident)","Central","2021/2022","Persons","65+","Q1",NA,NA,1,1,2021-04-01,2022-03-31
"4964",4964,49,2024-05-29,0,16,0,"Ethnicity-IMD Crude Rate",0,23055.4965882121,"Locality (resident)","Central","2022/2023","Persons","65+","Q1",NA,NA,1,1,2022-04-01,2023-03-31
"4965",4965,49,2024-05-29,0,16,0,"Ethnicity-IMD Crude Rate",0,23055.4965882121,"Locality (resident)","Central","2023/2024","Persons","65+","Q1",NA,NA,1,1,2023-04-01,2024-03-31
"4966",4966,49,2024-05-29,0,2,0,"Ethnicity-IMD Crude Rate",0,184443.972705697,"Locality (resident)","Central","2019/2020","Persons","65+","Q2","E","Mixed - White and Black African",1,1,2019-04-01,2020-03-31
"4967",4967,49,2024-05-29,1,2,50000,"Ethnicity-IMD Crude Rate",1265.89039921449,278582.169546945,"Locality (resident)","Central","2020/2021","Persons","65+","Q2","E","Mixed - White and Black African",1,1,2020-04-01,2021-03-31
"4968",4968,49,2024-05-29,0,2,0,"Ethnicity-IMD Crude Rate",0,184443.972705697,"Locality (resident)","Central","2021/2022","Persons","65+","Q2","E","Mixed - White and Black African",1,1,2021-04-01,2022-03-31
"4969",4969,49,2024-05-29,0,2,0,"Ethnicity-IMD Crude Rate",0,184443.972705697,"Locality (resident)","Central","2022/2023","Persons","65+","Q2","E","Mixed - White and Black African",1,1,2022-04-01,2023-03-31
"4970",4970,49,2024-05-29,0,2,0,"Ethnicity-IMD Crude Rate",0,184443.972705697,"Locality (resident)","Central","2023/2024","Persons","65+","Q2","E","Mixed - White and Black African",1,1,2023-04-01,2024-03-31
"4971",4971,49,2024-05-29,4,25,16000,"Ethnicity-IMD Crude Rate",4359.4614945053,40966.3547016148,"Locality (resident)","Central","2019/2020","Persons","65+","Q2","L","Asian or Asian British - Any other Asian background",1,1,2019-04-01,2020-03-31
"4972",4972,49,2024-05-29,2,25,8000,"Ethnicity-IMD Crude Rate",968.83711417586,28898.7506708958,"Locality (resident)","Central","2020/2021","Persons","65+","Q2","L","Asian or Asian British - Any other Asian background",1,1,2020-04-01,2021-03-31
"4973",4973,49,2024-05-29,2,25,8000,"Ethnicity-IMD Crude Rate",968.83711417586,28898.7506708958,"Locality (resident)","Central","2021/2022","Persons","65+","Q2","L","Asian or Asian British - Any other Asian background",1,1,2021-04-01,2022-03-31
"4974",4974,49,2024-05-29,1,25,4000,"Ethnicity-IMD Crude Rate",101.27123193716,22286.5735637556,"Locality (resident)","Central","2022/2023","Persons","65+","Q2","L","Asian or Asian British - Any other Asian background",1,1,2022-04-01,2023-03-31
"4975",4975,49,2024-05-29,3,25,12000,"Ethnicity-IMD Crude Rate",2474.68849158241,35069.0922789693,"Locality (resident)","Central","2023/2024","Persons","65+","Q2","L","Asian or Asian British - Any other Asian background",1,1,2023-04-01,2024-03-31
"4976",4976,49,2024-05-29,0,2,0,"Ethnicity-IMD Crude Rate",0,184443.972705697,"Locality (resident)","Central","2019/2020","Persons","65+","Q2","Z","Not stated",1,1,2019-04-01,2020-03-31
"4977",4977,49,2024-05-29,0,2,0,"Ethnicity-IMD Crude Rate",0,184443.972705697,"Locality (resident)","Central","2020/2021","Persons","65+","Q2","Z","Not stated",1,1,2020-04-01,2021-03-31
"4978",4978,49,2024-05-29,0,2,0,"Ethnicity-IMD Crude Rate",0,184443.972705697,"Locality (resident)","Central","2021/2022","Persons","65+","Q2","Z","Not stated",1,1,2021-04-01,2022-03-31
"4979",4979,49,2024-05-29,0,2,0,"Ethnicity-IMD Crude Rate",0,184443.972705697,"Locality (resident)","Central","2022/2023","Persons","65+","Q2","Z","Not stated",1,1,2022-04-01,2023-03-31
"4980",4980,49,2024-05-29,0,2,0,"Ethnicity-IMD Crude Rate",0,184443.972705697,"Locality (resident)","Central","2023/2024","Persons","65+","Q2","Z","Not stated",1,1,2023-04-01,2024-03-31
"4981",4981,49,2024-05-29,0,2,0,"Ethnicity-IMD Crude Rate",0,184443.972705697,"Locality (resident)","Central","2019/2020","Persons","65+","Q2",NA,NA,1,1,2019-04-01,2020-03-31
